"cohort_date","source","medium","campaign","income","discounts","costs_rub","ltv"
"2019-11-18","google","cpc","rus_search_brand-discount-15",13147.10082,1490.4519399,2862.64,8794.0088801
"2019-11-18","yandex","cpc","kaz_search_gen-discount-15",4862.694522,828.58597185,1994.2401,2039.86845015
"2019-11-18","google","cpc","bel_search_gen-no-conversions",4051.453518,474.23470815,4927.92,-1350.70119015
"2019-11-18","google","cpc","ukr_search_gen-discount-15",4011.207291,601.68109365,5456.71,-2047.18380265
"2019-11-18","google","cpc","rus_search_gen-flow-discount-15",12288.514644,1542.772035,18989.35,-8243.607391
"2019-11-18","google","cpc","ukr_search_gen-vlozhenye-zaprosy-discount-15",4672.340421,522.90798945,4134.55,14.88243155
"2019-11-18","yandex","cpc","rus_search_brand-discount-15",22993.671883,4708.48737765,2881.6104,15403.57410535
"2019-11-18","google","cpc","ukr_search_gen-night-discount-15",4324.233501,274.34511405,3203.13,846.75838695
"2019-11-19","google","cpc","ukr_search_gen-vlozhenye-zaprosy-discount-15",8988.211729,563.2838197,3996.83,4428.0979093
"2019-11-19","google","cpc","ukr_search_gen-night-discount-15",10909.0834055,1155.56420735,2730.24,7023.27919815
"2019-11-19","yandex","cpc","kaz_search_gen-discount-15",2047.787616,307.1681424,1431.7,308.9194736
"2019-11-19","yandex","cpc","rus_search_gen-phones-discount-15",27664.053949,2596.27052265,26939.049,-1871.26557365
"2019-11-19","yandex","cpc","ukr_search_gen-discount-15",3116.392944,300.4614144,7455.89,-4639.9584704
"2019-11-19","google","cpc","kaz_search_gen-vlozhenye-zaprosy-discount-15",5123.940192,200.5311672,391.42,4531.9890248
"2019-11-19","yandex","cpc","rus_search_gen-phones-no-conversions-discount-15",1113.316848,166.9975272,1173.61,-227.2906792
"2019-11-19","google","cpc","kaz_search_gen-discount-15",2137.210656,320.5815984,2228.87,-412.2409424
"2019-11-19","google","cpc","rus_search_competitors-new",1113.316848,166.9975272,555.56,390.7593208
"2019-11-19","google","cpc","ukr_search_gen-discount-15",3138.748704,337.3484184,3008.13,-206.7297144
"2019-11-19","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",3250.527504,487.5791256,8073.69,-5310.7416216
"2019-11-19","google","cpc","rus_search_brand-discount-15",18323.01429,2130.83567655,3324.31,12867.86861345
"2019-11-19","yandex","cpc","rus_search_brand-discount-15",2669.277744,266.9277744,2055.11,347.2399696
"2019-11-19","yandex","cpc","ukr_search_brand-discount-15",2494.902816,133.4638872,523.96,1837.4789288
"2019-11-20","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",14683.394586,1662.0103521,11517.889,1503.4952339
"2019-11-20","yandex","cpc","ukr_search_gen-discount-15",14512.05175,1956.7152465,14411.117,-1855.7804965
"2019-11-20","google","cpc","ukr_search_gen-discount-15",5606.85055,707.669424,4590.83,308.351126
"2019-11-20","google","cpc","rus_search_brand-discount-15",7210.72254,500.5957005,2597.33,4112.7968395
"2019-11-20","yandex","cpc","bel_search_brand-discount-15",5632.945038,576.2115786,37.15,5019.5834594
"2019-11-20","google","cpc","ukr_search_gen-night-discount-15",14577.372684,2642.7269463,2690.19,9244.4557377
"2019-11-20","google","cpc","ukr_search_brand-discount-15",6325.404176,630.0832321,310.83,5384.4909439
"2019-11-20","google","cpc","kaz_search_gen-discount-15",2050.63299,307.5949485,998.31,744.7280415
"2019-11-20","yandex","cpc","rus_search_brand-discount-15",13841.043034,2009.1423051,2882.0598,8949.8409289
"2019-11-20","yandex","cpc","rus_search_gen-phones-discount-15",7340.28323,967.684326,31100.64,-24728.041096
"2019-11-20","google","cpc","rus_search_competitors-new-night",889.05439,133.3581585,501.25,254.4462315
"2019-11-20","yandex","cpc","kaz_search_gen-discount-15",3113.92417,333.730467,1024.6699,1755.523803
"2019-11-20","google","cpc","rus_search_competitors-new",3779.59806,166.8652335,975.55,2637.1828265
"2019-11-20","yandex","cpc","bel_search_gen-phones",2492.92638,373.938957,457.53998,1661.447443
"2019-11-21","google","cpc","kaz_search_gen-vlozhenye-zaprosy-discount-15",11041.3506,1242.1519425,60.01,9739.1886575
"2019-11-21","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",8169.5292,592.647615,10423.03,-2846.148415
"2019-11-21","google","cpc","rus_search_competitors-new",1600.90665,240.1359975,1960.18,-599.4093475
"2019-11-21","yandex","cpc","ukr_search_gen-discount-15",1600.90665,240.1359975,5496.2104,-4135.4397475
"2019-11-21","yandex","cpc","ukr_search_brand-discount-15",2265.3498,339.80247,388.16998,1537.37735
"2019-11-21","google","cpc","ukr_search_gen-discount-15",3201.8133,480.271995,4436.56,-1715.018695
"2019-11-21","yandex","cpc","rus_search_gen-phones-discount-15",28583.0616645,3167.4099198,32181.691,-6766.0392553
"2019-11-21","google","cpc","rus_search_brand-discount-20-10",9161.148738,1418.0851041,1032.12,6710.9436339
"2019-11-21","google","cpc","ukr_search_gen-night-discount-15",1774.8213,133.1115975,4172.74,-2531.0302975
"2019-11-21","yandex","cpc","rus_search_brand-discount-20-10",9328.9602,1754.30829,2507.99,5066.66191
"2019-11-21","google","cpc","rus_search_brand-discount-15",6265.38675,533.1152925,1338.4,4393.8714575
"2019-11-22","google","cpc","kaz_search_gen-discount-15",5475.2061,821.280915,719.73,3934.195185
"2019-11-22","yandex","cpc","rus_search_gen-phones-discount-15",16608.870096,2185.1659284,28194.457,-13770.7528324
"2019-11-22","google","cpc","rus_search_gen-flow-discount-10-night-cpc",889.441644,133.4162466,1254.99,-498.9646026
"2019-11-22","yandex","cpc","ukr_search_gen-discount-15",3115.280532,467.2920798,5113.9307,-2465.9422478
"2019-11-22","google","cpc","rus_search_brand-discount-20-10",5609.291387,867.5408196,1801.8,2939.9505674
"2019-11-22","google","cpc","ukr_search_gen-vlozhenye-zaprosy-discount-15",4670.68602,600.7083264,5073.44,-1003.4623064
"2019-11-22","google","cpc","ukr_search_brand-discount-15",1604.570604,240.6855906,167.18,1196.7050134
"2019-11-22","google","cpc","bel_search_gen-no-conversions",889.441644,133.4162466,232.54,523.4853974
"2019-11-22","yandex","cpc","rus_search_brand-discount-20-10",2717.490048,815.2470144,2261.4302,-359.1871664
"2019-11-22","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",5658.457896,848.7686844,8891.369,-4081.6797884
"2019-11-22","google","cpc","bel_search_brand-discount-15",1112.919444,0.0,51.16,1061.759444
"2019-11-22","yandex","cpc","rus_search_brand-discount-15",3338.758332,367.3975032,578.36,2393.0008288
"2019-11-22","google","cpc","ukr_search_gen-discount-15",3825.939936,573.8909904,4686.04,-1433.9910544
"2019-11-22","google","cpc","rus_search_brand-discount-15",1778.883288,266.8324932,1220.42,291.6307948
"2019-11-22","google","cpc","ukr_search_gen-night-discount-15",4951.243899,686.6448645,3873.5,391.0990345
"2019-11-22","google","cpc","kaz_search_gen-vlozhenye-zaprosy-discount-15",1336.397244,0.0,91.62,1244.777244
"2019-11-23","google","cpc","bel_search_gen-no-conversions",1828.045541,274.20683115,155.36,1398.47870985
"2019-11-23","yandex","cpc","bel_search_gen-phones",1112.917701,166.93765515,547.69,398.29004585
"2019-11-23","google","cpc","rus_search_brand-discount-20-10",8769.255138,1963.4728757,2004.34,4801.4422623
"2019-11-23","google","cpc","rus_search_gen-phones-no-conversions-cpa",2002.357952,300.3536928,781.87,920.1342592
"2019-11-23","google","cpc","rus_search_gen-flow-discount-10-night-cpc",4494.378679,340.5796338,720.1,3433.6990452
"2019-11-23","yandex","cpc","rus_search_brand-discount-20-10",7819.097741,1449.6603947,1369.3701,5000.0672463
"2019-11-23","google","cpc","rus_search_gen-flow-discount-10-night-cpa",889.440251,133.41603765,2728.37,-1972.34578665
"2019-11-23","google","cpc","rus_search_gen-flow-discount-15-cpc",1778.880502,266.8320753,1803.85,-291.8015733
"2019-11-23","google","cpc","rus_search_gen-flow-discount-15-night-cpc",1785.204722,222.99248475,209.69,1352.52223725
"2019-11-23","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpa",1112.917701,166.93765515,755.82,190.16004585
"2019-11-23","google","cpc","kaz_search_gen-discount-15",2002.357952,166.93765515,1199.59,635.83029685
"2019-11-23","google","cpc","ukr_search_gen-night-discount-15",1980.010207,297.00153105,3863.53,-2180.52132405
"2019-11-23","yandex","cpc","ukr_search_brand-discount-15",1778.880502,133.41603765,257.39,1388.07446435
"2019-11-23","google","cpc","ukr_search_gen-discount-15",6883.10546,899.04978135,7246.26,-1262.20432135
"2019-11-23","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",4719.843744,574.56052395,8193.659,-4048.37577995
"2019-11-23","yandex","cpc","rus_search_gen-phones-no-conversions-discount-15",3875.098983,357.34044255,1801.8301,1715.92844045
"2019-11-23","yandex","cpc","ukr_search_gen-discount-15",10150.345779,1522.55186685,10015.179,-1387.38508785
"2019-11-23","google","cpc","rus_search_gen-phones-no-conversions-cpc",1112.917701,166.93765515,1442.3,-496.31995415
"2019-11-23","google","cpc","rus_search_gen-flow-discount-15-cpa",7675.956883,884.30026965,5418.9,1372.75661335
"2019-11-23","google","cpc","rus_search_brand-discount-15",4004.715904,467.29134795,1672.35,1865.07455605
"2019-11-23","yandex","cpc","rus_search_gen-phones-discount-15",27359.991155,3247.56351535,19544.371,4568.05663965
"2019-11-23","google","cpc","ukr_search_brand-discount-15",1336.395151,200.45927265,178.31,957.62587835
"2019-11-23","google","cpc","rus_search_competitors-new",889.440251,88.9440251,2099.49,-1298.9937741
"2019-11-23","yandex","cpc","kaz_search_gen-discount-15",2489.538793,373.43081895,602.28,1513.82797405
"2019-11-24","google","cpc","rus_search_brand-discount-20-10",9177.490504,1273.1346278,1605.84,6298.5158762
"2019-11-24","google","cpc","rus_search_gen-phones-no-conversions-cpa",889.195083,133.37926245,859.3,-103.48417945
"2019-11-24","google","cpc","rus_search_gen-phones-no-conversions-cpc",2046.489186,306.9733779,1347.1,392.4158081
"2019-11-24","google","cpc","rus_search_gen-flow-discount-15-cpa",7882.111188,908.18543025,2921.58,4052.34575775
"2019-11-24","google","cpc","ukr_search_brand-discount-15",4941.958602,518.7716037,374.79,4048.3969983
"2019-11-24","google","cpc","rus_search_gen-flow-discount-10-night-cpc",889.195083,133.37926245,610.78,145.03582055
"2019-11-24","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",10013.498397,1636.07426955,9630.68,-1253.25587255
"2019-11-24","google","cpc","ukr_search_gen-night-discount-15",4495.126902,674.2690353,4029.88,-209.0221333
"2019-11-24","google","cpc","rus_search_gen-flow-discount-15-night-cpa",6675.665598,1281.28989975,97.22,5297.15569825
"2019-11-24","yandex","cpc","rus_search_brand-discount-15",3092.075364,597.8608146,1130.38,1363.8345494
"2019-11-24","google","cpc","kaz_search_gen-discount-15",1874.711608,281.2067412,670.53,922.9748668
"2019-11-24","yandex","cpc","rus_search_gen-phones-discount-15",45683.7491775,4820.2836738,18155.018,22708.4475037
"2019-11-24","google","cpc","rus_search_gen-flow-discount-15-cpc",2493.320886,240.61887045,1609.22,643.48201555
"2019-11-24","yandex","cpc","rus_search_competitors-new-phones",1112.610933,333.7832799,1808.22,-1029.3923469
"2019-11-24","yandex","cpc","ukr_search_gen-discount-15",10987.591503,1203.54118395,9803.801,-19.75068095
"2019-11-24","google","cpc","rus_search_brand-discount-15",5096.637385,548.89249905,1447.4,3100.34488595
"2019-11-24","yandex","cpc","ukr_search_brand-discount-15",4718.542752,407.5105104,342.57,3968.4622416
"2019-11-24","google","cpc","rus_search_gen-flow-discount-10-night-cpa",5813.280417,705.1004226,3243.26,1864.9199944
"2019-11-24","yandex","cpc","kaz_search_gen-discount-15",1045.586178,156.8379267,729.51,159.2382513
"2019-11-25","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpc",1114.357419,167.15361285,260.99,686.21380615
"2019-11-25","google","cpc","kaz_search_gen-discount-15",2004.948288,300.7422432,816.46,887.7460448
"2019-11-25","yandex","cpc","rus_search_competitors-new-phones",890.590869,0.0,2713.65,-1823.059131
"2019-11-25","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",5840.306955,876.04604325,6520.3604,-1556.09948825
"2019-11-25","yandex","cpc","rus_search_brand-discount-20-10",2004.948288,490.0487445,1377.0201,137.8794435
"2019-11-25","google","cpc","ukr_search_gen-discount-15",3119.305707,267.1772607,1533.58,1318.5484463
"2019-11-25","google","cpc","rus_search_brand-discount-15",5258.513925,655.1884584,1505.11,3098.2154666
"2019-11-25","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpa",890.590869,0.0,431.04,459.550869
"2019-11-25","google","cpc","rus_search_brand-discount-20-10",9053.882341,1881.8463951,2451.26,4720.7759459
"2019-11-25","yandex","cpc","rus_search_gen-phones-discount-15",25045.157676,3288.3008193,21438.557,318.2998567
"2019-11-25","yandex","cpc","ukr_search_brand-discount-15",11852.620752,718.86654945,398.66998,10735.08422255
"2019-11-25","google","cpc","rus_search_gen-flow-discount-10-night-cpa",5571.787095,835.76806425,2989.3,1746.71903075
"2019-11-25","google","cpc","rus_search_gen-flow-discount-15-cpc",6775.651134,715.6054269,2030.86,4029.1857071
"2019-11-25","google","cpc","rus_search_gen-flow-discount-15-night-cpc",1338.123969,200.71859535,102.07,1035.33537365
"2019-11-25","yandex","cpc","ukr_search_gen-discount-15",7487.228763,1123.08431445,13535.232,-7171.08755145
"2019-11-25","yandex","cpc","rus_search_gen-phones-no-conversions-discount-15",2636.822237,568.086909768,1221.82,846.915327232
"2019-11-25","google","cpc","rus_search_gen-flow-discount-15-cpa",4994.469396,582.01679655,5378.27,-965.81740055
"2019-11-26","google","cpc","ukr_search_gen-discount-15",667.266551,100.08998265,476.63,90.54656835
"2019-11-26","google","cpc","rus_search_brand-discount-15",10442.355623,968.6624934,1882.89,7590.8031296
"2019-11-26","yandex","cpc","rus_search_gen-phones-discount-15",5620.265245,843.03978675,11696.241,-6919.01554175
"2019-11-26","yandex","cpc","kaz_search_gen-discount-15",891.181501,133.67722515,1953.1699,-1195.66562415
"2019-11-26","google","cpc","ukr_search_gen-vlozhenye-zaprosy-discount-15",1607.709341,241.15640115,508.18,858.37293985
"2019-11-26","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpa",1562.926351,234.43895265,561.68,766.80739835
"2019-11-26","google","cpc","ukr_search_gen-night-discount-15",4903.737405,735.56061075,1761.83,2406.34679425
"2019-11-26","google","cpc","rus_search_brand-discount-20-10",9004.228303,846.8463409,2733.49,5423.8919621
"2019-11-26","google","cpc","rus_search_gen-flow-discount-15-cpc",7468.133134,630.58569385,2706.14,4131.40744015
"2019-11-26","yandex","cpc","rus_search_brand-discount-20-10",2498.890842,638.1576075,1426.0099,434.7233345
"2019-11-26","google","cpc","ukr_search_brand-discount-15",6018.833856,902.8250784,470.3,4645.7087776
"2019-11-26","yandex","cpc","ukr_search_gen-discount-15",4675.601665,401.03167545,11010.091,-6735.52101045
"2019-11-26","yandex","cpc","bel_search_gen-phones-discount-15",1115.096451,167.26446765,410.66003,537.17195335
"2019-11-26","yandex","cpc","bel_search_brand-discount-15",891.181501,133.67722515,96.79,660.71427585
"2019-11-26","google","cpc","kaz_search_gen-discount-15",3390.072343,508.51085145,1196.59,1684.97149155
"2019-11-26","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",2230.192902,334.5289353,8476.391,-6580.7270333
"2019-11-26","google","cpc","ukr_search_gen-vlozhenye-zaprosy-night-discount-15",2722.805792,408.4208688,208.77,2105.6149232
"2019-11-26","yandex","cpc","rus_search_brand-discount-15",4509.647093,385.80545885,1932.79,2191.05163415
"2019-11-26","google","cpc","rus_search_gen-flow-discount-15-cpa",9076.709082,1306.01560425,4421.7,3348.99347775
"2019-11-26","google","cpc","kaz_search_brand-discount-15",2095.843932,421.18402095,13.51,1661.14991105
"2019-11-26","yandex","cpc","rus_search_gen-phones-discount-15-test",2946.720742,442.0081113,3354.33,-849.6173693
"2019-11-26","yandex","cpc","rus_search_gen-phones-discount-20-10",13942.219725,2779.2323594,3037.5303,8125.4570656
"2019-11-26","yandex","cpc","ukr_search_brand-discount-15",1383.794391,207.56915865,371.88998,804.33525235
"2019-11-27","google","cpc","rus_search_gen-flow-discount-15-cpc",2230.841298,334.6261947,3286.5,-1390.2848967
"2019-11-27","yandex","cpc","ukr_search_gen-discount-15",14281.371993,1902.57094615,11924.361,454.44004685
"2019-11-27","yandex","cpc","kaz_search_gen-discount-15",2320.433318,348.0649977,509.65997,1462.7083503
"2019-11-27","yandex","cpc","rus_search_brand-discount-15",4461.682596,167.31309735,1156.8301,3137.53939865
"2019-11-27","yandex","cpc","rus_search_competitors-new-phones",2232.530265,111.5420649,993.2,1127.7882001
"2019-11-27","yandex","cpc","rus_search_brand-discount-20-10",19038.102965,3496.3729969,1400.9199,14140.8100681
"2019-11-27","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",11575.216534,884.2732374,9891.85,799.0932966
"2019-11-27","google","cpc","rus_search_brand-discount-20-10",9416.435903,2254.9322292,2169.61,4991.8936738
"2019-11-27","yandex","cpc","ukr_search_brand-discount-15",1384.196709,207.62950635,305.83002,870.73718265
"2019-11-27","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpa",1832.156809,274.82352135,859.85,697.48328765
"2019-11-27","google","cpc","ukr_search_gen-night-discount-15",1115.420649,167.31309735,946.42,1.68755165
"2019-11-27","google","cpc","kaz_search_gen-discount-15",1115.420649,167.31309735,914.37,33.73755165
"2019-11-27","google","cpc","kaz_search_gen-vlozhenye-zaprosy-discount-15",891.440599,133.71608985,334.99,422.73450915
"2019-11-27","yandex","cpc","rus_search_gen-phones-discount-15-test",4775.254666,716.2881999,10711.362,-6652.3955339
"2019-11-27","google","cpc","rus_search_gen-phones-no-conversions-cpc",2006.861248,301.0291872,978.28,727.5520608
"2019-11-27","google","cpc","ukr_search_gen-discount-15",1339.400699,200.91010485,897.57,240.92059415
"2019-11-27","yandex","cpc","rus_search_gen-phones-discount-20-10",23176.078576,2981.8827654,9427.109,10767.0868106
"2019-11-27","google","cpc","ukr_search_brand-discount-15",4331.774167,408.5396112,660.05,3263.1845558
"2019-11-27","google","cpc","rus_search_gen-flow-discount-15-cpa",8345.496663,1251.82449945,4717.25,2376.42216355
"2019-11-27","google","cpc","rus_search_brand-discount-15",12382.666541,2712.3785773,1825.72,7844.5679637
"2019-11-28","yandex","cpc","bel_search_gen-phones-discount-15",1117.109616,167.5664424,1542.24,-592.6968264
"2019-11-28","yandex","cpc","ukr_search_gen-vlozhenye-zaprosy-phones-night",3127.009648,469.0514472,1169.0099,1488.9483008
"2019-11-28","yandex","cpc","rus_search_competitors-new-phones",892.790416,133.9185624,1181.96,-423.0881464
"2019-11-28","google","cpc","bel_search_gen-discount-15",1117.109616,167.5664424,197.99,751.5531736
"2019-11-28","google","cpc","kaz_search_gen-discount-15",1117.109616,167.5664424,755.94,193.6031736
"2019-11-28","google","cpc","ukr_search_gen-night-discount-15",1341.428816,201.2143224,2067.34,-927.1255064
"2019-11-28","yandex","cpc","rus_search_brand-discount-20-10",1117.109616,335.1328848,1361.7301,-579.7533688
"2019-11-28","yandex","cpc","ukr_search_brand-discount-15",1117.109616,167.5664424,516.91,432.6331736
"2019-11-28","yandex","cpc","rus_search_gen-phones-discount-20-10",23251.449011,2514.1742941,9274.369,11462.9057169
"2019-11-28","yandex","cpc","rus_search_gen-phones-no-conversions-discount-15",892.790416,133.9185624,3482.3901,-2723.5182464
"2019-11-28","google","cpc","rus_search_gen-flow-discount-15-cpc",2480.970352,238.2269904,2235.94,6.8033616
"2019-11-28","yandex","cpc","ukr_search_gen-discount-15-night",3396.192688,509.4289032,1103.2899,1783.4738848
"2019-11-28","yandex","cpc","rus_search_gen-phones-discount-15-test",4917.076864,737.5615296,9322.44,-5142.9246656
"2019-11-28","google","cpc","rus_search_brand-discount-20-10",13021.732766,2397.299611,1776.23,8848.203155
"2019-11-28","yandex","cpc","rus_search_brand-discount-15",3176.359872,384.707428,1399.2,1392.452444
"2019-11-28","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpa",10607.979795,352.40352735,1302.23,8953.34626765
"2019-11-28","yandex","cpc","ukr_search_gen-discount-15",4019.800064,602.9700096,10687.899,-7271.0689456
"2019-11-28","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",5697.660759,724.1023776,9116.77,-4143.2116186
"2019-11-28","google","cpc","ukr_search_gen-discount-15",6681.091739,603.12135905,2783.16,3294.81037995
"2019-11-28","google","cpc","rus_search_gen-flow-discount-15-cpa",13471.738658,1335.2287193,5523.26,6613.2499387
"2019-11-28","google","cpc","rus_search_gen-phones-no-conversions-cpc",1341.428816,201.2143224,1032.06,108.1544936
"2019-11-28","google","cpc","ukr_search_brand-discount-15",2009.900032,301.4850048,401.94,1306.4750272
"2019-11-28","google","cpc","rus_search_competitors-new",892.790416,133.9185624,600.84,158.0318536
"2019-11-28","google","cpc","rus_search_gen-flow-discount-15-night-cpc",1341.428816,201.2143224,65.27,1074.9444936
"2019-11-28","google","cpc","rus_search_gen-flow-discount-10-night-cpa",5347.617793,301.4850048,3898.43,1147.7027882
"2019-11-28","google","cpc","rus_search_brand-discount-15",10098.850384,944.8324704,1755.66,7398.3579136
"2019-11-28","google","cpc","kaz_search_gen-vlozhenye-zaprosy-discount-15",1610.611856,241.5917784,164.75,1204.2700776
"2019-11-29","yandex","cpc","rus_search_gen-phones-discount-15-test",10128.02175,1519.2032625,11169.22,-2560.4015125
"2019-11-29","google","cpc","rus_search_gen-flow-discount-10-night-cpa",3632.580315,376.7624091,4203.28,-947.4620941
"2019-11-29","google","cpc","rus_search_gen-vlozhenye-zaprosy-cpa",895.767257,134.36508855,1602.42,-841.01783155
"2019-11-29","google","cpc","rus_search_gen-phones-no-conversions-cpc",3137.436071,470.61541065,1700.18,966.64066035
"2019-11-29","yandex","cpc","ukr_search_gen-discount-15-night",1120.834407,168.12516105,6355.42,-5402.71075405
"2019-11-29","google","cpc","rus_search_brand-discount-15",10991.919519,721.79424345,1411.92,8858.20527555
"2019-11-29","yandex","cpc","rus_search_gen-phones-discount-20-10",5649.185465,1694.7556395,10357.569,-6403.1391745
"2019-11-29","google","cpc","rus_search_gen-flow-discount-15-cpa",4258.270478,638.7405717,6066.92,-2447.3900937
"2019-11-29","google","cpc","ukr_search_brand-discount-15",2912.368921,436.85533815,436.02,2039.49358285
"2019-11-29","google","cpc","ukr_search_gen-night-discount-15",5301.9253,309.2422641,1671.62,3321.0630359
"2019-11-29","yandex","cpc","rus_search_brand-discount-15",4573.364488,343.0023366,1197.35,3033.0121514
"2019-11-29","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",9511.337759,746.7728037,9413.09,-648.5250447
"2019-11-29","google","cpc","rus_search_gen-flow-discount-15-night-cpc",1345.901557,201.88523355,93.39,1050.62632345
"2019-11-29","google","cpc","rus_search_gen-flow-discount-15-cpc",5170.69063,720.0796323,2075.35,2375.2609977
"2019-11-29","google","cpc","ukr_search_gen-discount-15",5829.239185,874.38587775,3987.98,966.87330725
"2019-11-29","yandex","cpc","kaz_search_gen-discount-15",895.767257,134.36508855,1174.1901,-412.78793155
"2019-11-29","yandex","cpc","rus_search_brand-discount-20-10",1390.914987,417.2744961,1193.06,-219.4195091
"2019-11-29","google","cpc","rus_search_brand-discount-20-10",3997.161574,582.4737842,1324.0,2090.6877898
"2019-11-29","google","cpc","rus_search_gen-flow-discount-10-night-cpc",2466.735964,370.0103946,797.9,1298.8255694
"2019-11-29","yandex","cpc","bel_search_gen-phones-discount-15",1255.874697,188.38120455,1468.7899,-401.29640755
"2019-11-29","google","cpc","rus_search_gen-phones-no-conversions-cpa",1120.834407,168.12516105,848.37,104.33924595
"2019-11-29","yandex","cpc","rus_search_gen-phones-no-conversions-discount-15",1615.982137,242.39732055,2450.4402,-1076.85538355
"2019-11-29","yandex","cpc","ukr_search_gen-vlozhenye-zaprosy-phones-discount-15",895.767257,134.36508855,1602.4501,-841.04793155
"2019-11-29","google","cpc","ukr_search_gen-vlozhenye-zaprosy-night-discount-15",895.767257,0.0,143.17,752.597257
"2019-11-30","yandex","cpc","rus_search_gen-phones-discount-15-test",12434.447515,1521.85195015,13225.369,-2312.77343515
"2019-11-30","google","cpc","ukr_search_gen-discount-15",5374.586826,705.58332075,2809.88,1859.12350525
"2019-11-30","google","cpc","bel_search_gen-discount-15",895.764471,134.36467065,188.48,572.91980035
"2019-11-30","google","cpc","rus_search_gen-flow-discount-15-cpa",12920.331795,1791.0839457,5743.27,5385.9778493
"2019-11-30","google","cpc","ukr_search_gen-night-discount-15",2912.359863,436.85397945,1245.6,1229.90588355
"2019-11-30","google","cpc","rus_search_brand-discount-15",2241.661842,168.12463815,1021.28,1052.25720385
"2019-11-30","google","cpc","rus_search_gen-flow-discount-10-night-cpa",1791.528942,268.7293413,2461.15,-938.3503993
"2019-11-30","yandex","cpc","ukr_search_gen-discount-15",4064.700087,276.15653415,2288.73,1499.81355285
"2019-11-30","yandex","cpc","rus_search_gen-phones-discount-20-10",4033.190784,1008.297696,9198.471,-6173.577912
"2019-11-30","google","cpc","rus_search_gen-flow-discount-15-cpc",5779.706436,866.9559654,2705.72,2207.0304706
"2019-11-30","yandex","cpc","rus_search_brand-discount-20-10",7888.164165,1669.1259144,731.98004,5487.0582106
"2019-11-30","yandex","cpc","rus_search_gen-vlozhenye-zaprosy-phones-discount-15",7575.481018,537.4586826,5778.17,1259.8523354
"2019-11-30","yandex","cpc","kaz_search_gen-discount-15",5469.114735,820.36721025,1879.7699,2768.97762475
"2019-11-30","google","cpc","kaz_search_gen-discount-15",3137.426313,302.4893088,958.99,1875.9470042
"2019-11-30","google","cpc","rus_search_competitors-new-night",2961.874482,444.2811723,213.67,2303.9233097
"2019-11-30","google","cpc","ukr_search_gen-vlozhenye-zaprosy-discount-15",1593.470466,0.0,590.54,1002.930466
"2019-11-30","yandex","cpc","rus_search_brand-discount-15",1120.830921,168.12463815,818.99005,133.71623285
"2019-11-30","google","cpc","rus_search_brand-discount-20-10",2016.595392,604.9786176,931.1,480.5167744
"2019-11-30","yandex","cpc","ukr_search_gen-discount-15-night",8737.079589,873.7079589,8590.75,-727.3783699
"2019-11-30","yandex","cpc","rus_search_gen-phones-no-conversions-discount-15",2286.675132,343.0012698,2457.2097,-513.5358378
